customer_id,invoice_month,target,day_of_week,week_of_year,month,avg_target,max_target,min_target,count_records,lag_1,rolling_3_mean
16892,11/1/2011,287.64,1,44,11,124.21,287.64,-15.95,4,102.98,0
16892,12/1/2011,122.17,3,48,12,124.21,287.64,-15.95,4,287.64,124.88999999999862
16893,12/1/2010,145.93,2,48,12,145.93,145.93,145.93,1,0,0
16895,10/1/2011,219.14,5,39,10,219.14,219.14,219.14,1,0,0
16897,1/1/2011,213.03,5,52,1,106.515,213.03,-1.78E-15,2,0,0
16897,2/1/2011,-1.78E-15,1,5,2,106.515,213.03,-1.78E-15,2,213.03,0
16898,12/1/2010,51.73,2,48,12,148.15333333333334,203.39,51.73,3,0,0
16898,6/1/2011,203.39,2,22,6,148.15333333333334,203.39,51.73,3,51.73,0
16898,11/1/2011,189.34,1,44,11,148.15333333333334,203.39,51.73,3,203.39,0
16899,12/1/2010,170.55,2,48,12,213.59333333333333,381.7,78.1,6,0,0
16899,5/1/2011,177,6,17,5,213.59333333333333,381.7,78.1,6,170.55,0
16899,7/1/2011,162.63,4,26,7,213.59333333333333,381.7,78.1,6,177,0
16899,9/1/2011,78.1,3,35,9,213.59333333333333,381.7,78.1,6,162.63,170.05999999999864
16899,11/1/2011,381.7,1,44,11,213.59333333333333,381.7,78.1,6,78.1,139.24333333333198
16899,12/1/2011,311.58,3,48,12,213.59333333333333,381.7,78.1,6,381.7,207.4766666666653
16900,10/1/2011,70.63000000000011,5,39,10,93.84500000000006,117.06,70.63000000000011,2,0,0
16900,11/1/2011,117.06,1,44,11,93.84500000000006,117.06,70.63000000000011,2,70.63000000000011,0
16902,8/1/2011,1706.88,0,31,8,1706.88,1706.88,1706.88,1,0,0
16903,11/1/2011,373.24,1,44,11,373.24,373.24,373.24,1,0,0
16904,12/1/2010,338.70000000000005,2,48,12,341.29727272727274,783.47,15,11,0,0
16904,1/1/2011,192.26,5,52,1,341.29727272727274,783.47,15,11,338.70000000000005,0
16904,2/1/2011,101.45,1,5,2,341.29727272727274,783.47,15,11,192.26,0
16904,3/1/2011,433.29,1,9,3,341.29727272727274,783.47,15,11,101.45,210.8033333
16904,4/1/2011,222.47,4,13,4,341.29727272727274,783.47,15,11,433.29,242.33333333333198
16904,6/1/2011,783.47,2,22,6,341.29727272727274,783.47,15,11,222.47,252.40333333333197
16904,7/1/2011,187.39,4,26,7,341.29727272727274,783.47,15,11,783.47,479.7433333
16904,8/1/2011,775.04,0,31,8,341.29727272727274,783.47,15,11,187.39,397.7766666666653
16904,9/1/2011,15,3,35,9,341.29727272727274,783.47,15,11,775.04,581.9666666666653
16904,11/1/2011,356.18,1,44,11,341.29727272727274,783.47,15,11,15,325.80999999999864
16904,12/1/2011,349.02,3,48,12,341.29727272727274,783.47,15,11,356.18,382.07333333333196
16905,12/1/2010,254.4,2,48,12,514.2466666666667,1205.81,201.6,6,0,0
16905,3/1/2011,380.98,1,9,3,514.2466666666667,1205.81,201.6,6,254.4,0
16905,4/1/2011,201.6,4,13,4,514.2466666666667,1205.81,201.6,6,380.98,0
16905,10/1/2011,1205.81,5,39,10,514.2466666666667,1205.81,201.6,6,201.6,278.9933333
16905,11/1/2011,707.99,1,44,11,514.2466666666667,1205.81,201.6,6,1205.81,596.1299999999986
16905,12/1/2011,334.7,3,48,12,514.2466666666667,1205.81,201.6,6,707.99,705.1333333
16906,4/1/2011,114.64,4,13,4,144.9425,184.83,99,4,0,0
16906,5/1/2011,99,6,17,5,144.9425,184.83,99,4,114.64,0
16906,6/1/2011,181.3,2,22,6,144.9425,184.83,99,4,99,0
16906,9/1/2011,184.83,3,35,9,144.9425,184.83,99,4,181.3,131.6466666666653
16907,12/1/2010,182.02,2,48,12,196.32999999999998,269.77,127.88,5,0,0
16907,2/1/2011,250.68,1,5,2,196.32999999999998,269.77,127.88,5,182.02,0
16907,4/1/2011,151.3,4,13,4,196.32999999999998,269.77,127.88,5,250.68,0
16907,7/1/2011,127.88,4,26,7,196.32999999999998,269.77,127.88,5,151.3,194.6666666666653
16907,11/1/2011,269.77,1,44,11,196.32999999999998,269.77,127.88,5,127.88,176.61999999999864
16909,9/1/2011,379.14,3,35,9,182.07,379.14,-15,2,0,0
16909,10/1/2011,-15,5,39,10,182.07,379.14,-15,2,379.14,0
16910,9/1/2011,755.08,3,35,9,377.515,755.08,163.59,4,0,0
16910,10/1/2011,404.59,5,39,10,377.515,755.08,163.59,4,755.08,0
16910,11/1/2011,163.59,1,44,11,377.515,755.08,163.59,4,404.59,0
16910,12/1/2011,186.8,3,48,12,377.515,755.08,163.59,4,163.59,441.0866666666653
16912,1/1/2011,377.3,5,52,1,361.23857142857145,860.57,-30.46,7,0,0
16912,2/1/2011,380.34,1,5,2,361.23857142857145,860.57,-30.46,7,377.3,0
16912,3/1/2011,-30.46,1,9,3,361.23857142857145,860.57,-30.46,7,380.34,0
16912,5/1/2011,404.27,6,17,5,361.23857142857145,860.57,-30.46,7,-30.46,242.39333333333195
16912,7/1/2011,392.72,4,26,7,361.23857142857145,860.57,-30.46,7,404.27,251.3833333
16912,10/1/2011,860.57,5,39,10,361.23857142857145,860.57,-30.46,7,392.72,255.50999999999866
16912,11/1/2011,143.93,1,44,11,361.23857142857145,860.57,-30.46,7,860.57,552.5199999999987
16913,2/1/2011,113.44,1,5,2,113.44,113.44,113.44,1,0,0
16914,11/1/2011,208.46,1,44,11,208.46,208.46,208.46,1,0,0
16915,3/1/2011,54.3,1,9,3,103.61333333333334,173.70000000000002,41.9,6,0,0
16915,4/1/2011,112.49,4,13,4,103.61333333333334,173.70000000000002,41.9,6,54.3,0
16915,6/1/2011,41.9,2,22,6,103.61333333333334,173.70000000000002,41.9,6,112.49,0
16915,8/1/2011,173.70000000000002,0,31,8,103.61333333333334,173.70000000000002,41.9,6,41.9,69.56333333333197
16915,10/1/2011,129.61,5,39,10,103.61333333333334,173.70000000000002,41.9,6,173.70000000000002,109.36333333333198
16915,11/1/2011,109.68,1,44,11,103.61333333333334,173.70000000000002,41.9,6,129.61,115.06999999999864
16916,12/1/2010,198.08,2,48,12,288.13,378.18,198.08,2,0,0
16916,11/1/2011,378.18,1,44,11,288.13,378.18,198.08,2,198.08,0
16917,3/1/2011,391.52,1,9,3,391.52,391.52,391.52,1,0,0
16918,1/1/2011,275.78,5,52,1,260.835,299.67,220.64,4,0,0
16918,7/1/2011,247.25,4,26,7,260.835,299.67,220.64,4,275.78,0
16918,9/1/2011,299.67,3,35,9,260.835,299.67,220.64,4,247.25,0
16918,10/1/2011,220.64,5,39,10,260.835,299.67,220.64,4,299.67,274.2333333
16919,12/1/2010,540.01,2,48,12,519.29,935.05,215.74,5,0,0
16919,4/1/2011,935.05,4,13,4,519.29,935.05,215.74,5,540.01,0
16919,5/1/2011,580.29,6,17,5,519.29,935.05,215.74,5,935.05,0
16919,6/1/2011,325.36,2,22,6,519.29,935.05,215.74,5,580.29,685.1166666666653
16919,7/1/2011,215.74,4,26,7,519.29,935.05,215.74,5,325.36,613.5666666666652
16921,10/1/2011,169.79,5,39,10,169.79,169.79,169.79,1,0,0
16923,12/1/2010,540.05,2,48,12,666.683,1188.02,189.38,10,0,0
16923,1/1/2011,325.31,5,52,1,666.683,1188.02,189.38,10,540.05,0
16923,3/1/2011,1173.91,1,9,3,666.683,1188.02,189.38,10,325.31,0
16923,4/1/2011,189.38,4,13,4,666.683,1188.02,189.38,10,1173.91,679.7566666666653
16923,5/1/2011,421.89,6,17,5,666.683,1188.02,189.38,10,189.38,562.8666666666653
16923,6/1/2011,775.6999999999999,2,22,6,666.683,1188.02,189.38,10,421.89,595.0599999999987
16923,7/1/2011,391.52,4,26,7,666.683,1188.02,189.38,10,775.6999999999999,462.3233333333319
16923,9/1/2011,522.97,3,35,9,666.683,1188.02,189.38,10,391.52,529.7033333333319
16923,10/1/2011,1188.02,5,39,10,666.683,1188.02,189.38,10,522.97,563.3966666666653
16923,11/1/2011,1138.08,1,44,11,666.683,1188.02,189.38,10,1188.02,700.8366666666653
16924,9/1/2011,271.11,3,35,9,246.5,271.11,215.85,3,0,0
16924,10/1/2011,252.54,5,39,10,246.5,271.11,215.85,3,271.11,0
16924,11/1/2011,215.85,1,44,11,246.5,271.11,215.85,3,252.54,0
16926,12/1/2010,230.25,2,48,12,230.25,230.25,230.25,1,0,0
16927,12/1/2010,218.1,2,48,12,181.01666666666665,218.1,123.35,3,0,0
16927,3/1/2011,123.35,1,9,3,181.01666666666665,218.1,123.35,3,218.1,0
16927,8/1/2011,201.6,0,31,8,181.01666666666665,218.1,123.35,3,123.35,0
16928,12/1/2010,116.25,2,48,12,309.05555555555554,643.3499999999999,47.650000000000006,9,0,0
16928,1/1/2011,101.25,5,52,1,309.05555555555554,643.3499999999999,47.650000000000006,9,116.25,0
16928,2/1/2011,47.650000000000006,1,5,2,309.05555555555554,643.3499999999999,47.650000000000006,9,101.25,0
16928,4/1/2011,514.56,4,13,4,309.05555555555554,643.3499999999999,47.650000000000006,9,47.650000000000006,88.38333333333203
16928,5/1/2011,105.55,6,17,5,309.05555555555554,643.3499999999999,47.650000000000006,9,514.56,221.15333333333203
16928,6/1/2011,506.85,2,22,6,309.05555555555554,643.3499999999999,47.650000000000006,9,105.55,222.58666666666534
16928,7/1/2011,119.05,4,26,7,309.05555555555554,643.3499999999999,47.650000000000006,9,506.85,375.65333333333206
16928,8/1/2011,626.99,0,31,8,309.05555555555554,643.3499999999999,47.650000000000006,9,119.05,243.81666666666538
16928,9/1/2011,643.3499999999999,3,35,9,309.05555555555554,643.3499999999999,47.650000000000006,9,626.99,417.62999999999874
16929,7/1/2011,229.14,4,26,7,259.07800000000003,549.73,110.84,5,0,0
16929,8/1/2011,199.74,0,31,8,259.07800000000003,549.73,110.84,5,229.14,0
16929,9/1/2011,110.84,3,35,9,259.07800000000003,549.73,110.84,5,199.74,0
16929,11/1/2011,549.73,1,44,11,259.07800000000003,549.73,110.84,5,110.84,179.9066666666654
16929,12/1/2011,205.94,3,48,12,259.07800000000003,549.73,110.84,5,549.73,286.76999999999873
16930,10/1/2011,207.11,5,39,10,190.275,207.11,173.44,2,0,0
16930,11/1/2011,173.44,1,44,11,190.275,207.11,173.44,2,207.11,0
16931,12/1/2010,364.66,2,48,12,354.1707692307692,695.4,147.06,13,0,0
16931,1/1/2011,215.16000000000005,5,52,1,354.1707692307692,695.4,147.06,13,364.66,0
16931,2/1/2011,302.37,1,5,2,354.1707692307692,695.4,147.06,13,215.16000000000005,0
16931,3/1/2011,277.43,1,9,3,354.1707692307692,695.4,147.06,13,302.37,294.0633333333321
16931,4/1/2011,147.06,4,13,4,354.1707692307692,695.4,147.06,13,277.43,264.98666666666537
16931,5/1/2011,596.43,6,17,5,354.1707692307692,695.4,147.06,13,147.06,242.28666666666538
16931,6/1/2011,184.23,2,22,6,354.1707692307692,695.4,147.06,13,596.43,340.30666666666536
16931,7/1/2011,656.63,4,26,7,354.1707692307692,695.4,147.06,13,184.23,309.2399999999987
16931,8/1/2011,174.82999999999998,0,31,8,354.1707692307692,695.4,147.06,13,656.63,479.0966666666654
16931,9/1/2011,279.49,3,35,9,354.1707692307692,695.4,147.06,13,174.82999999999998,338.5633333333321
16931,10/1/2011,695.4,5,39,10,354.1707692307692,695.4,147.06,13,279.49,370.3166666666654
16931,11/1/2011,299.09,1,44,11,354.1707692307692,695.4,147.06,13,695.4,383.2399999999987
16931,12/1/2011,411.44,3,48,12,354.1707692307692,695.4,147.06,13,299.09,424.6599999999987
16932,10/1/2011,161.94,5,39,10,161.94,161.94,161.94,1,0,0
16933,4/1/2011,208.03,4,13,4,265.04,322.05,208.03,2,0,0
16933,12/1/2011,322.05,3,48,12,265.04,322.05,208.03,2,208.03,0
16934,10/1/2011,950.93,5,39,10,950.93,950.93,950.93,1,0,0
16936,11/1/2011,262.68,1,44,11,262.68,262.68,262.68,1,0,0
16938,2/1/2011,267.6,1,5,2,634.3766666666667,1309.9,267.6,3,0,0
16938,6/1/2011,1309.9,2,22,6,634.3766666666667,1309.9,267.6,3,267.6,0
16938,12/1/2011,325.63,3,48,12,634.3766666666667,1309.9,267.6,3,1309.9,0
16940,2/1/2011,757.68,1,5,2,1016.6266666666667,1181.52,757.68,3,0,0
16940,6/1/2011,1110.68,2,22,6,1016.6266666666667,1181.52,757.68,3,757.68,0
16940,10/1/2011,1181.52,5,39,10,1016.6266666666667,1181.52,757.68,3,1110.68,0
16942,4/1/2011,285.04,4,13,4,378.822,473.46,285.04,5,0,0
16942,5/1/2011,292.92,6,17,5,378.822,473.46,285.04,5,285.04,0
16942,6/1/2011,473.46,2,22,6,378.822,473.46,285.04,5,292.92,0
16942,7/1/2011,371.24,4,26,7,378.822,473.46,285.04,5,473.46,350.4733333
16942,11/1/2011,471.45,1,44,11,378.822,473.46,285.04,5,371.24,379.20666666666534
16943,1/1/2011,451.03,5,52,1,272.24333333333334,451.03,172.1,3,0,0
16943,3/1/2011,193.6,1,9,3,272.24333333333334,451.03,172.1,3,451.03,0
16943,5/1/2011,172.1,6,17,5,272.24333333333334,451.03,172.1,3,193.6,0
16945,12/1/2010,279.85,2,48,12,434.55,711.94,279.85,10,0,0
16945,2/1/2011,500.79,1,5,2,434.55,711.94,279.85,10,279.85,0
16945,3/1/2011,675.94,1,9,3,434.55,711.94,279.85,10,500.79,0
16945,5/1/2011,317.1,6,17,5,434.55,711.94,279.85,10,675.94,485.52666666666534
16945,6/1/2011,320.08,2,22,6,434.55,711.94,279.85,10,317.1,497.94333333333196
16945,7/1/2011,308.71000000000004,4,26,7,434.55,711.94,279.85,10,320.08,437.70666666666534
16945,8/1/2011,302.74,0,31,8,434.55,711.94,279.85,10,308.71000000000004,315.2966666666653
16945,9/1/2011,587.33,3,35,9,434.55,711.94,279.85,10,302.74,310.5099999999986
16945,10/1/2011,341.02,5,39,10,434.55,711.94,279.85,10,587.33,399.59333333333205
16945,11/1/2011,711.94,1,44,11,434.55,711.94,279.85,10,341.02,410.36333333333204
16947,4/1/2011,406.48,4,13,4,406.48,406.48,406.48,1,0,0
16948,1/1/2011,69.6,5,52,1,145.00666666666666,194.48,69.6,3,0,0
16948,3/1/2011,170.94,1,9,3,145.00666666666666,194.48,69.6,3,69.6,0
16948,7/1/2011,194.48,4,26,7,145.00666666666666,194.48,69.6,3,170.94,0
16949,1/1/2011,74.42,5,52,1,193.545,310.48,74.42,6,0,0
16949,3/1/2011,127.79,1,9,3,193.545,310.48,74.42,6,74.42,0
16949,5/1/2011,303.54,6,17,5,193.545,310.48,74.42,6,127.79,0
16949,6/1/2011,263,2,22,6,193.545,310.48,74.42,6,303.54,168.58333333333198
16949,10/1/2011,310.48,5,39,10,193.545,310.48,74.42,6,263,231.4433333
16949,12/1/2011,82.04,3,48,12,193.545,310.48,74.42,6,310.48,292.33999999999867
16950,12/1/2010,172,2,48,12,392.8533333333333,606.41,172,3,0,0
16950,8/1/2011,606.41,0,31,8,392.8533333333333,606.41,172,3,172,0
16950,10/1/2011,400.15,5,39,10,392.8533333333333,606.41,172,3,606.41,0
16951,2/1/2011,1053.79,1,5,2,420.9166666666667,1053.79,-15,3,0,0
16951,7/1/2011,223.96,4,26,7,420.9166666666667,1053.79,-15,3,1053.79,0
16951,8/1/2011,-15,0,31,8,420.9166666666667,1053.79,-15,3,223.96,0
16952,8/1/2011,167.61,0,31,8,167.61,167.61,167.61,1,0,0
16953,11/1/2011,20.8,1,44,11,20.8,20.8,20.8,1,0,0
16954,12/1/2010,346.79999999999995,2,48,12,347.5133333333333,594.6800000000001,225.18,6,0,0
16954,3/1/2011,594.6800000000001,1,9,3,347.5133333333333,594.6800000000001,225.18,6,346.79999999999995,0
16954,8/1/2011,303.9,0,31,8,347.5133333333333,594.6800000000001,225.18,6,594.6800000000001,0
16954,10/1/2011,225.18,5,39,10,347.5133333333333,594.6800000000001,225.18,6,303.9,415.12666666666536
16954,11/1/2011,233.4,1,44,11,347.5133333333333,594.6800000000001,225.18,6,225.18,374.5866666666653
16954,12/1/2011,381.12000000000006,3,48,12,347.5133333333333,594.6800000000001,225.18,6,233.4,254.15999999999863
16955,12/1/2010,164.1,2,48,12,164.55666666666664,165.88,163.69,3,0,0
16955,1/1/2011,165.88,5,52,1,164.55666666666664,165.88,163.69,3,164.1,0
16955,6/1/2011,163.69,2,22,6,164.55666666666664,165.88,163.69,3,165.88,0
16956,11/1/2011,292.34,1,44,11,292.34,292.34,292.34,1,0,0
16957,3/1/2011,114.84,1,9,3,208.32,301.8,114.84,2,0,0
16957,4/1/2011,301.8,4,13,4,208.32,301.8,114.84,2,114.84,0
16959,9/1/2011,117.35,3,35,9,117.35,117.35,117.35,1,0,0
16960,4/1/2011,201.53,4,13,4,169.01666666666668,201.53,148.96,3,0,0
16960,10/1/2011,156.56,5,39,10,169.01666666666668,201.53,148.96,3,201.53,0
16960,11/1/2011,148.96,1,44,11,169.01666666666668,201.53,148.96,3,156.56,0
16961,8/1/2011,234.17,0,31,8,234.17,234.17,234.17,1,0,0
16963,6/1/2011,110.55,2,22,6,110.55,110.55,110.55,1,0,0
16965,4/1/2011,201.19,4,13,4,201.19,201.19,201.19,1,0,0
16966,4/1/2011,409.2,4,13,4,358.0783333333334,745.1999999999999,2.75,6,0,0
16966,5/1/2011,745.1999999999999,6,17,5,358.0783333333334,745.1999999999999,2.75,6,409.2,0
16966,6/1/2011,326.16,2,22,6,358.0783333333334,745.1999999999999,2.75,6,745.1999999999999,0
16966,10/1/2011,2.75,5,39,10,358.0783333333334,745.1999999999999,2.75,6,326.16,493.5199999999986
16966,11/1/2011,279.36,1,44,11,358.0783333333334,745.1999999999999,2.75,6,2.75,358.03666666666527
16966,12/1/2011,385.8,3,48,12,358.0783333333334,745.1999999999999,2.75,6,279.36,202.7566666666653
16967,6/1/2011,319.02,2,22,6,319.02,319.02,319.02,1,0,0
16968,8/1/2011,253.31,0,31,8,219.715,253.31,186.12,2,0,0
16968,12/1/2011,186.12,3,48,12,219.715,253.31,186.12,2,253.31,0
16969,6/1/2011,397.36,2,22,6,216.8033333333333,397.36,81.6,3,0,0
16969,7/1/2011,81.6,4,26,7,216.8033333333333,397.36,81.6,3,397.36,0
16969,10/1/2011,171.45,5,39,10,216.8033333333333,397.36,81.6,3,81.6,0
16971,11/1/2011,357.21,1,44,11,116.10499999999999,357.21,-125,2,0,0
16971,12/1/2011,-125,3,48,12,116.10499999999999,357.21,-125,2,357.21,0
16976,3/1/2011,251.52,1,9,3,251.52,251.52,251.52,1,0,0
16978,9/1/2011,344.33,3,35,9,344.33,344.33,344.33,1,0,0
16979,2/1/2011,337.2,1,5,2,361.81,687.67,208.5,5,0,0
16979,7/1/2011,208.5,4,26,7,361.81,687.67,208.5,5,337.2,0
16979,10/1/2011,343.94,5,39,10,361.81,687.67,208.5,5,208.5,0
16979,11/1/2011,687.67,1,44,11,361.81,687.67,208.5,5,343.94,296.5466666666653
16979,12/1/2011,231.74,3,48,12,361.81,687.67,208.5,5,687.67,413.3699999999987
16980,2/1/2011,732.36,1,5,2,539.48,732.36,346.6,2,0,0
16980,3/1/2011,346.6,1,9,3,539.48,732.36,346.6,2,732.36,0
16982,10/1/2011,384.06,5,39,10,384.06,384.06,384.06,1,0,0
16983,12/1/2010,163.49,2,48,12,320.0333333333333,740.9499999999999,163.49,6,0,0
16983,1/1/2011,195.26,5,52,1,320.0333333333333,740.9499999999999,163.49,6,163.49,0
16983,3/1/2011,252.54,1,9,3,320.0333333333333,740.9499999999999,163.49,6,195.26,0
16983,6/1/2011,262.88,2,22,6,320.0333333333333,740.9499999999999,163.49,6,252.54,203.76333333333196
16983,9/1/2011,305.08,3,35,9,320.0333333333333,740.9499999999999,163.49,6,262.88,236.89333333333195
16983,11/1/2011,740.9499999999999,1,44,11,320.0333333333333,740.9499999999999,163.49,6,305.08,273.49999999999864
16984,8/1/2011,3159.85,0,31,8,2196.21,3159.85,1232.57,2,0,0
16984,9/1/2011,1232.57,3,35,9,2196.21,3159.85,1232.57,2,3159.85,0
16985,12/1/2010,933.32,2,48,12,682.7025,1383.68,-2.5,8,0,0
16985,1/1/2011,340.24,5,52,1,682.7025,1383.68,-2.5,8,933.32,0
16985,2/1/2011,-2.5,1,5,2,682.7025,1383.68,-2.5,8,340.24,0
16985,3/1/2011,828.9,1,9,3,682.7025,1383.68,-2.5,8,-2.5,423.6866666666653
16985,5/1/2011,812.9,6,17,5,682.7025,1383.68,-2.5,8,828.9,388.8799999999986
16985,7/1/2011,663.18,4,26,7,682.7025,1383.68,-2.5,8,812.9,546.4333333333319
16985,9/1/2011,501.9,3,35,9,682.7025,1383.68,-2.5,8,663.18,768.3266666666653
16985,11/1/2011,1383.68,1,44,11,682.7025,1383.68,-2.5,8,501.9,659.3266666666652
16986,11/1/2011,1873.2,1,44,11,1873.2,1873.2,1873.2,1,0,0
16987,5/1/2011,213.05,6,17,5,406.2625,763.67,213.05,4,0,0
16987,6/1/2011,416.4,2,22,6,406.2625,763.67,213.05,4,213.05,0
16987,10/1/2011,763.67,5,39,10,406.2625,763.67,213.05,4,416.4,0
16987,12/1/2011,231.93,3,48,12,406.2625,763.67,213.05,4,763.67,464.3733333333319
16988,12/1/2011,126.12,3,48,12,126.12,126.12,126.12,1,0,0
16989,7/1/2011,857.7,4,26,7,226.65,857.7,39.6,5,0,0
16989,9/1/2011,70.94999999999999,3,35,9,226.65,857.7,39.6,5,857.7,0
16989,10/1/2011,99,5,39,10,226.65,857.7,39.6,5,70.94999999999999,0
16989,11/1/2011,66,1,44,11,226.65,857.7,39.6,5,99,342.54999999999865
16989,12/1/2011,39.6,3,48,12,226.65,857.7,39.6,5,66,78.64999999999863
16990,5/1/2011,179,6,17,5,179,179,179,1,0,0
16992,2/1/2011,409.15,1,5,2,400.46500000000003,641.96,249.55,4,0,0
16992,5/1/2011,249.55,6,17,5,400.46500000000003,641.96,249.55,4,409.15,0
16992,9/1/2011,301.2,3,35,9,400.46500000000003,641.96,249.55,4,249.55,0
16992,11/1/2011,641.96,1,44,11,400.46500000000003,641.96,249.55,4,301.2,319.9666666666653
16995,12/1/2010,-1.25,2,48,12,-1.25,-1.25,-1.25,1,0,0
16996,12/1/2010,118.69,2,48,12,285.492,415.18,118.69,5,0,0
16996,3/1/2011,242.40000000000003,1,9,3,285.492,415.18,118.69,5,118.69,0
16996,4/1/2011,330.94,4,13,4,285.492,415.18,118.69,5,242.40000000000003,0
16996,8/1/2011,320.25,0,31,8,285.492,415.18,118.69,5,330.94,230.67666666666528
16996,11/1/2011,415.18,1,44,11,285.492,415.18,118.69,5,320.25,297.8633333333319
16997,1/1/2011,390,5,52,1,351,390,312,2,0,0
16997,2/1/2011,312,1,5,2,351,390,312,2,390,0
16998,2/1/2011,90,1,5,2,95.67333333333333,189.6,7.42,3,0,0
16998,5/1/2011,189.6,6,17,5,95.67333333333333,189.6,7.42,3,90,0
16998,7/1/2011,7.42,4,26,7,95.67333333333333,189.6,7.42,3,189.6,0
16999,9/1/2011,245.83,3,35,9,242.41000000000003,245.83,238.99,2,0,0
16999,11/1/2011,238.99,1,44,11,242.41000000000003,245.83,238.99,2,245.83,0
17001,12/1/2010,397.96,2,48,12,362.6881818181818,430.8,260.7,11,0,0
17001,1/1/2011,374.93,5,52,1,362.6881818181818,430.8,260.7,11,397.96,0
17001,3/1/2011,333.2,1,9,3,362.6881818181818,430.8,260.7,11,374.93,0
17001,4/1/2011,313.5,4,13,4,362.6881818181818,430.8,260.7,11,333.2,368.6966666666653
17001,5/1/2011,382.35,6,17,5,362.6881818181818,430.8,260.7,11,313.5,340.5433333
17001,6/1/2011,408.45,2,22,6,362.6881818181818,430.8,260.7,11,382.35,343.0166666666653
17001,8/1/2011,260.7,0,31,8,362.6881818181818,430.8,260.7,11,408.45,368.0999999999987
17001,9/1/2011,322.4,3,35,9,362.6881818181818,430.8,260.7,11,260.7,350.49999999999864
17001,10/1/2011,430.8,5,39,10,362.6881818181818,430.8,260.7,11,322.4,330.5166666666653
17001,11/1/2011,357.6,1,44,11,362.6881818181818,430.8,260.7,11,430.8,337.9666666666653
17001,12/1/2011,407.68,3,48,12,362.6881818181818,430.8,260.7,11,357.6,370.26666666666534
17002,2/1/2011,513.06,1,5,2,495.9266666666667,513.06,480.46,3,0,0
17002,5/1/2011,480.46,6,17,5,495.9266666666667,513.06,480.46,3,513.06,0
17002,9/1/2011,494.26,3,35,9,495.9266666666667,513.06,480.46,3,480.46,0
17004,9/1/2011,1006.4,3,35,9,706.47,1006.4,406.54,2,0,0
17004,10/1/2011,406.54,5,39,10,706.47,1006.4,406.54,2,1006.4,0
17006,9/1/2011,280.76,3,35,9,260.5933333333333,280.76,247.06,3,0,0
17006,11/1/2011,253.96,1,44,11,260.5933333333333,280.76,247.06,3,280.76,0
17006,12/1/2011,247.06,3,48,12,260.5933333333333,280.76,247.06,3,253.96,0
17007,12/1/2010,194.62,2,48,12,219.35750000000002,314.49,112.71,4,0,0
17007,5/1/2011,255.61,6,17,5,219.35750000000002,314.49,112.71,4,194.62,0
17007,7/1/2011,112.71,4,26,7,219.35750000000002,314.49,112.71,4,255.61,0
17007,10/1/2011,314.49,5,39,10,219.35750000000002,314.49,112.71,4,112.71,187.6466666666653
17010,11/1/2011,185.46,1,44,11,185.46,185.46,185.46,1,0,0
17011,11/1/2011,270.9,1,44,11,270.9,270.9,270.9,1,0,0
17014,10/1/2011,188.05,5,39,10,188.52666666666667,231.27,146.26,3,0,0
17014,11/1/2011,146.26,1,44,11,188.52666666666667,231.27,146.26,3,188.05,0
17014,12/1/2011,231.27,3,48,12,188.52666666666667,231.27,146.26,3,146.26,0
17015,6/1/2011,524.5,2,22,6,614.1866666666666,1045.48,272.58,3,0,0
17015,9/1/2011,1045.48,3,35,9,614.1866666666666,1045.48,272.58,3,524.5,0
17015,11/1/2011,272.58,1,44,11,614.1866666666666,1045.48,272.58,3,1045.48,0
17017,12/1/2010,2334.84,2,48,12,779.4645454545455,2334.84,-27.98,11,0,0
17017,2/1/2011,528.32,1,5,2,779.4645454545455,2334.84,-27.98,11,2334.84,0
17017,3/1/2011,738.61,1,9,3,779.4645454545455,2334.84,-27.98,11,528.32,0
17017,4/1/2011,255.21,4,13,4,779.4645454545455,2334.84,-27.98,11,738.61,1200.5899999999986
17017,5/1/2011,559.89,6,17,5,779.4645454545455,2334.84,-27.98,11,255.21,507.3799999999987
17017,6/1/2011,937.46,2,22,6,779.4645454545455,2334.84,-27.98,11,559.89,517.9033333
17017,7/1/2011,-27.98,4,26,7,779.4645454545455,2334.84,-27.98,11,937.46,584.1866666666652
17017,9/1/2011,815.04,3,35,9,779.4645454545455,2334.84,-27.98,11,-27.98,489.78999999999866
17017,10/1/2011,310.82,5,39,10,779.4645454545455,2334.84,-27.98,11,815.04,574.8399999999987
17017,11/1/2011,1491.3,1,44,11,779.4645454545455,2334.84,-27.98,11,310.82,365.9599999999986
17017,12/1/2011,630.6,3,48,12,779.4645454545455,2334.84,-27.98,11,1491.3,872.3866666666653
17018,1/1/2011,405,5,52,1,460.05,515.1,405,2,0,0
17018,10/1/2011,515.1,5,39,10,460.05,515.1,405,2,405,0
17019,12/1/2010,358.82,2,48,12,318.1525,366.02,271.09,4,0,0
17019,1/1/2011,271.09,5,52,1,318.1525,366.02,271.09,4,358.82,0
17019,3/1/2011,366.02,1,9,3,318.1525,366.02,271.09,4,271.09,0
17019,11/1/2011,276.68,1,44,11,318.1525,366.02,271.09,4,366.02,331.97666666666527
17022,11/1/2011,71,1,44,11,71,71,71,1,0,0
17024,7/1/2011,31.25,4,26,7,31.95,39.6,25,3,0,0
17024,9/1/2011,25,3,35,9,31.95,39.6,25,3,31.25,0
17024,10/1/2011,39.6,5,39,10,31.95,39.6,25,3,25,0
